click,price,score,judge,rec_most,rec_more,rec_normal,rec_bad,rec_morebad,readed,reading,readup
0,12.8,8.7,1329,689,469,158,11,2,1561,245,7536
0,45.0,8.7,111,52,44,12,2,1,103,45,419
0,32.0,9.1,53,35,14,2,1,1,58,8,423
0,15.99,8.8,323,174,109,34,5,1,300,184,1792
1,128.0,8.7,460,218,187,48,6,1,427,239,1275
0,39.0,9.1,162,104,50,6,1,1,168,24,925
0,16.0,8.1,596,244,219,106,23,4,586,210,2187
0,49.9,7.9,524,155,233,120,14,2,566,133,2360
0,35.0,8.4,1612,653,669,251,22,17,1923,684,5395
0,39.0,8.7,634,305,274,45,5,5,602,231,901
1,32.0,7.2,32822,8755,10329,9148,2557,2033,39512,6677,26033
0,38.0,8.5,658,283,263,100,7,5,731,44,1462
0,56.8,8.4,146,38,88,18,1,1,150,8,306
0,68.0,7.7,207,74,73,48,10,2,209,84,1359
0,49.8,8.5,97,39,34,20,1,3,81,56,1634
1,59.0,7.8,405,119,166,108,10,2,443,147,1806
0,22.0,8.2,584,249,197,101,25,12,619,150,2288
1,69.0,8.6,100,48,35,14,2,1,99,33,891
1,25.0,2.4,408,56,18,14,9,311,387,91,2341
1,29.0,8.1,2043,858,666,406,69,44,2481,490,4419
0,38.0,7.9,93,23,41,23,3,3,91,44,331
1,26.8,8.8,3106,1722,1078,279,21,6,3468,1175,10782
1,39.0,8.3,636,248,244,111,19,14,627,133,350
0,32.8,7.2,11241,1394,4778,4508,460,101,12797,3628,25670
1,25.0,7.1,3206,589,1077,1134,262,144,3594,518,5987
0,28.0,9.1,23,13,7,1,1,1,26,5,187
1,35.0,8.8,162,91,51,14,2,4,167,79,1136
1,45.0,7.4,305,72,132,89,11,1,329,24,212
1,39.8,8.2,43425,16198,18282,7643,955,347,47969,13574,102515
0,36.0,7.5,572,101,236,217,13,5,634,47,788
0,45.0,9.0,254,160,67,23,3,1,247,140,2896
1,45.0,7.9,2873,663,1444,686,63,17,3249,624,8837
0,18.0,9.0,3885,2256,1316,283,23,7,4066,1138,15687
1,58.0,8.4,243,108,84,38,3,10,240,58,465
1,39.8,8.1,4689,1590,2087,881,103,28,5049,565,3696
0,42.0,8.2,1778,527,901,324,19,7,2251,689,1868
0,9.8,9.1,318,202,96,17,2,1,372,121,3318
1,32.0,8.6,2451,1345,717,314,44,31,2439,733,3189
1,68.0,8.3,700,288,319,85,6,2,593,408,1318
0,17.99,9.8,13,9,1,1,1,1,9,3,144
1,23.0,8.4,1410,518,679,190,18,5,1660,104,3508
1,500.0,9.2,73,41,29,1,1,1,95,31,931
1,48.0,9.2,17914,12500,4663,699,35,17,42545,9827,127045
0,58.0,8.7,42,23,13,4,1,1,40,15,332
1,58.0,9.0,76,39,27,8,1,1,82,27,247
0,35.0,8.1,36,14,12,8,1,1,45,12,280
1,35.0,8.4,13994,5677,5816,2195,237,69,15148,3314,26752
1,39.8,7.4,1340,230,651,408,45,6,1578,269,3220
0,36.0,6.5,3615,401,1009,1653,448,104,3802,630,6141
1,18.0,8.0,1608,521,695,362,24,6,1947,309,3370
0,49.8,8.4,275,122,129,22,1,1,277,34,352
1,35.0,8.1,1277,439,529,257,44,8,1315,368,6768
1,36.0,7.6,1776,442,738,474,78,44,1967,911,2711
1,49.0,7.4,2730,462,1337,839,82,10,2890,448,5450
0,32.0,7.3,2974,544,1165,1049,187,29,4098,499,13005
1,68.0,9.0,10902,6870,3238,697,65,32,9392,5049,53489
1,27.0,7.9,1725,608,686,356,55,20,1931,447,4705
1,19.0,8.2,1180,512,407,216,29,16,1225,356,5257
1,28.8,9.0,146,92,42,10,1,1,143,44,573
1,36.0,7.4,2940,538,1344,891,141,26,3189,483,3972
0,36.0,8.1,968,288,442,209,21,8,1026,198,5612
1,1320.0,7.9,737,275,320,131,10,1,836,6,158
0,29.0,9.0,386,226,131,27,1,1,441,80,3079
1,86.0,8.4,1757,663,840,235,14,5,2260,731,6758
0,22.0,8.5,379,161,176,37,4,1,579,185,3186
0,45.0,5.9,56,9,23,18,5,1,61,13,98
0,88.0,8.4,125,40,59,23,2,1,153,68,1263
1,35.0,7.5,2332,504,982,730,98,18,2632,189,4775
1,39.8,8.2,660,255,265,122,15,3,740,182,2268
1,39.0,8.4,195,61,96,35,2,1,202,23,933
0,35.0,8.5,12413,5301,5313,1589,161,49,13796,2033,16452
1,98.0,9.2,117,82,31,2,1,1,130,49,1474
0,52.0,8.3,260,109,119,28,3,1,292,57,1440
0,39.8,6.7,204,16,64,97,25,2,224,13,257
0,26.0,7.9,58,9,28,13,7,1,69,9,36
1,35.0,8.3,417,180,175,57,4,1,456,30,105
1,49.8,7.3,91,15,41,30,2,3,113,4,519
1,45.0,7.8,4073,1018,1988,986,69,12,5290,568,4064
1,25.0,7.2,3098,341,1401,1224,108,24,3718,372,2414
1,58.0,7.5,237,72,113,45,4,3,230,42,396
1,98.0,8.0,69,23,30,13,2,1,70,51,1282
1,45.0,8.2,155,46,85,19,4,1,164,8,134
0,25.0,8.6,1048,416,505,115,11,1,1348,80,770
1,42.0,7.3,982,212,376,345,40,9,1128,122,2431
0,260.0,7.6,782,171,339,238,24,10,967,240,4387
0,39.8,7.5,310,93,138,63,5,11,351,36,949
1,32.0,7.7,3391,814,1462,970,125,20,3974,320,2402
0,32.0,7.7,4187,870,1925,1239,133,20,4963,872,8464
1,19.0,7.4,10413,1416,4926,3833,218,20,13116,511,6571
0,48.0,8.4,56,29,18,7,1,1,70,13,345
1,42.0,7.7,250,44,119,81,5,1,271,31,577
1,45.0,7.0,1053,140,373,443,81,16,1144,138,1345
1,40.0,8.5,548,226,248,69,4,1,616,70,2399
0,48.0,8.5,161,58,84,15,3,1,185,58,1359
1,55.0,7.5,3805,723,1705,1275,87,15,5339,78,984
0,32.0,7.9,103,32,43,24,3,1,146,46,457
1,42.0,8.6,240,135,80,20,3,2,238,24,1887
0,16.0,8.0,6111,1505,3377,1156,67,6,8605,143,1969
0,36.0,8.6,879,413,371,89,5,1,1005,25,168
1,38.0,8.2,2969,1072,1236,591,56,14,3894,447,6121
1,18.0,8.8,11119,5410,4488,1133,66,22,13314,498,3931
1,72.9,7.0,78,13,24,32,8,1,86,18,93
0,35.0,7.9,111,21,66,22,1,1,149,44,876
0,32.0,7.8,4545,918,2378,1168,68,13,5077,260,4552
1,32.0,8.1,3015,974,1360,603,57,21,3685,446,4911
0,28.0,8.6,623,272,286,61,3,1,713,75,1471
1,29.8,8.0,3866,951,1957,847,92,19,4646,722,8715
0,36.0,7.5,117,18,63,31,4,1,133,8,40
0,49.8,9.1,720,431,249,35,1,4,787,42,4574
0,16.99,9.2,74,52,19,1,1,1,65,58,1251
1,42.0,8.5,51705,23164,22699,5222,465,155,59644,6627,83677
1,4.8,9.1,27,16,8,1,1,1,35,8,332
1,38.0,8.8,2674,1386,995,278,13,2,2896,110,4382
0,4.26,8.3,647,238,277,120,11,1,664,274,490
1,39.0,7.6,1020,198,475,302,40,5,1161,102,5729
1,32.0,6.8,125,15,49,46,13,2,128,35,268
1,42.0,7.3,230,80,92,48,9,1,228,26,597
1,29.8,9.2,3283,2162,902,203,13,3,4218,144,3595
0,38.0,8.7,276,123,121,30,1,1,362,108,1211
0,58.0,8.2,129,52,55,20,1,1,144,38,1934
1,49.8,7.4,1626,397,654,475,68,32,1658,262,3281
0,28.0,8.4,3188,1130,1536,491,25,6,4164,279,3246
0,49.8,8.1,695,284,268,117,22,4,690,196,4688
1,62.0,9.1,30032,19251,8950,1651,120,60,34754,2506,92953
1,29.8,8.0,1777,529,874,334,35,5,1989,279,5774
0,19.0,8.9,50337,27005,19059,3972,251,50,66137,3370,32498
0,128.0,8.4,330,104,181,40,4,1,380,16,2108
0,35.0,8.1,367,81,200,80,5,1,414,82,935
0,100.0,8.5,4475,2043,1716,627,58,31,4691,2107,28248
0,45.0,9.7,33,27,3,1,1,1,24,7,150
0,42.0,6.8,575,82,163,258,61,11,582,70,315
0,18.0,8.2,6606,2273,2967,1262,85,19,9256,358,3297
0,42.0,8.0,690,148,374,155,9,4,781,44,925
1,7.99,8.4,1175,429,555,170,14,7,1421,241,1078
1,28.0,8.6,26891,11161,12774,2796,134,26,36041,1320,20637
1,18.95,9.3,88,60,20,6,1,1,83,19,353
0,32.0,8.9,702,388,272,37,4,1,814,121,3205
0,15.0,7.7,4965,1063,2384,1425,84,9,6910,102,1287
1,47.0,8.3,8827,3275,3982,1403,123,44,12787,760,19050
0,25.0,8.2,693,267,258,150,11,7,819,165,2064
0,39.8,7.5,580,102,265,190,22,1,629,56,1733
1,14.5,8.8,79,41,29,6,1,2,91,15,1034
0,62.0,8.3,908,416,380,98,10,4,945,105,2118
1,49.8,8.4,1134,500,469,144,15,6,1120,162,1896
0,23.0,8.0,96,23,47,24,1,1,130,31,444
1,39.0,7.7,1959,574,794,492,86,13,2032,297,6363
0,38.0,6.6,684,74,209,303,83,15,772,120,2535
0,59.8,7.4,81,17,36,25,2,1,93,16,259
1,62.0,8.6,694,327,293,68,4,2,784,115,1321
1,25.0,8.0,3752,904,2020,773,48,7,4585,283,4696
0,32.0,6.7,5424,836,1515,2080,706,287,6449,1324,13475
0,13.0,8.1,8423,2791,3668,1720,202,42,10237,691,6436
1,25.0,7.4,5028,935,2112,1745,191,45,6032,829,16689
0,18.0,8.4,56,16,34,4,1,1,68,15,544
0,58.0,7.8,1812,457,854,462,30,9,2411,410,5872
0,7.0,8.4,963,350,444,153,12,4,1057,55,184
1,15.0,7.2,1150,131,498,479,39,3,1488,46,467
1,52.0,8.1,3424,1266,1625,486,41,6,3563,181,4265
0,20.0,8.5,3192,1363,1434,370,19,6,3870,516,7708
0,148.0,8.3,125,57,51,13,3,1,106,98,2514
1,17.0,7.1,512,31,203,233,39,6,630,33,305
0,39.0,7.3,139,41,44,36,10,8,147,21,206
1,45.0,9.2,1138,713,377,44,2,2,1014,546,5041
0,49.8,7.4,946,152,485,288,19,2,1044,71,380
1,32.5,8.3,1359,500,663,187,8,1,1204,717,1983
0,36.8,8.2,12,3,6,1,1,1,14,0,65
0,30.0,7.5,457,105,212,121,15,4,512,83,121
0,29.8,8.7,33114,14902,14736,3311,132,33,46619,1382,12377
1,29.8,5.9,403,37,85,188,69,24,463,34,128
1,22.0,7.3,840,357,228,200,39,16,634,457,5966
0,28.0,7.3,481,119,155,178,26,3,531,38,427
0,25.0,7.5,870,175,366,305,22,2,1217,239,1738
0,28.0,7.4,405,73,187,129,15,1,468,13,619
1,98.0,9.1,179,102,61,14,1,1,171,94,2426
1,23.0,8.2,453,176,197,70,9,1,479,65,176
0,23.8,7.7,1459,279,717,442,20,1,2116,90,749
1,49.8,8.3,312,164,123,23,1,1,301,39,1378
1,25.0,6.7,3202,339,1008,1405,294,156,4024,330,2060
0,320.0,8.8,105,68,24,11,1,1,120,29,363
0,69.0,6.6,207,34,56,91,21,5,211,52,534
0,49.0,7.8,44,13,24,5,1,1,54,4,67
1,27.0,7.2,184,27,76,73,7,1,196,47,374
1,59.8,8.7,856,505,251,68,18,14,862,72,568
1,18.0,8.5,181850,75468,80015,23822,1818,727,272685,5175,55069
1,21.4,8.5,8033,3382,3567,1012,56,16,11683,147,1250
1,88.0,7.1,1362,206,487,574,85,10,1444,128,1795
1,48.0,8.2,2481,690,1391,375,24,1,2680,338,8542
0,58.0,9.3,182,137,38,4,1,2,169,16,499
1,19.0,8.3,1136,394,563,175,3,1,1594,30,781
1,12.48,8.5,861,398,343,109,7,4,942,175,849
0,17.7,8.1,71,24,37,8,1,1,74,17,377
1,99.0,8.7,672,335,269,65,2,1,750,53,2658
0,42.0,9.2,88,48,36,2,1,1,83,4,222
0,36.0,7.2,220,28,86,94,10,2,259,32,533
0,32.0,7.3,3098,638,1224,1057,148,31,3430,325,5108
1,20.0,8.4,11961,4649,5497,1733,71,11,15391,816,10773
0,34.0,8.1,119,34,61,22,1,1,156,32,850
0,38.0,8.0,3869,867,2260,716,19,7,4263,254,9838
1,28.0,8.0,57,20,24,11,1,1,75,22,1030
0,32.0,7.7,191,38,105,46,1,1,224,28,244
0,39.8,6.7,193,49,54,60,21,9,179,44,262
1,35.0,8.6,1047,448,451,135,12,1,1188,156,2234
0,68.0,8.0,252,61,108,74,5,4,289,8,652
1,17.0,8.2,14738,4923,7399,2225,162,29,19667,799,7439
0,48.0,7.3,46,9,19,15,2,1,50,11,146
1,2.25,8.5,231,108,84,33,3,3,297,55,1615
0,32.0,8.7,248,135,94,17,1,1,258,18,91
0,28.0,7.6,4574,1168,1937,1232,187,50,5873,800,8105
1,85.0,9.2,79,47,29,1,1,1,97,19,571
1,22.0,7.0,14,1,7,4,1,1,18,6,125
1,22.0,7.9,25564,7764,11212,5925,510,153,30613,2861,21159
1,42.0,9.1,179,84,75,16,3,1,172,26,1095
1,72.0,8.0,438,174,210,48,3,3,332,107,255
0,28.0,8.7,390,192,166,30,1,1,440,29,1020
0,328.0,8.3,95,38,30,21,4,2,110,33,1737
1,18.0,8.3,4592,1736,1897,836,101,22,5783,711,3404
0,48.0,7.8,263,64,117,78,3,1,297,44,1002
1,25.0,9.0,1032,624,323,79,5,1,1186,291,4019
0,39.0,8.4,471,183,201,74,6,7,547,94,1295
0,59.8,7.8,531,125,258,134,12,2,549,74,3726
1,35.0,7.5,1282,236,570,428,43,5,1370,95,1327
0,45.0,8.5,264,124,108,24,7,1,279,47,425
0,49.8,9.1,311,179,102,26,3,1,332,83,1402
1,19.0,8.7,5097,2625,2034,418,15,5,6641,169,2395
1,55.0,7.2,215,45,98,61,10,1,234,23,1466
1,19.95,8.6,51,19,24,6,1,1,56,25,328
1,59.0,7.8,2191,553,1047,535,43,13,2118,689,13300
1,29.0,8.2,748,255,339,134,18,2,887,149,1993
1,52.0,8.3,555,210,249,81,13,2,563,90,338
0,35.0,7.3,141,43,42,40,13,3,157,19,257
1,36.0,7.7,376,88,170,105,9,4,397,54,296
0,32.0,6.8,6730,1078,2156,2473,700,323,8159,519,6057
1,59.0,7.1,480,105,170,166,31,8,497,66,517
0,68.0,7.7,112,34,43,29,5,1,108,40,523
1,45.0,7.7,1225,234,643,321,24,3,1266,130,1845
0,22.0,7.7,673,111,294,252,12,4,915,13,98
0,36.8,8.3,383,134,188,56,4,1,444,74,1738
0,99.0,9.0,171,99,56,14,1,1,147,77,1082
0,39.8,7.9,196,53,77,58,7,1,220,23,199
1,20.0,8.1,259,72,135,48,2,2,352,98,1523
1,42.0,8.1,878,308,410,141,13,6,883,160,7351
1,42.0,7.5,486,80,224,158,20,4,529,39,1063
0,68.0,7.9,38,8,22,6,1,1,40,15,440
1,48.0,8.3,158,54,78,23,1,2,200,85,1773
1,42.0,6.6,130,23,45,52,9,1,145,4,371
1,35.0,7.3,4015,863,1579,1209,188,176,4533,170,1397
1,48.0,8.5,346,134,159,50,2,1,355,81,1167
0,32.0,7.1,244,34,87,106,14,3,285,53,419
0,350.0,7.3,101,21,42,35,2,1,106,21,493
0,39.0,7.3,810,129,381,279,20,1,895,26,110
1,35.0,6.7,130,34,41,37,12,6,125,36,205
0,35.0,8.5,167,70,81,14,1,1,176,26,1061
0,23.8,8.1,417,147,195,69,4,2,465,129,2979
0,49.8,8.2,919,310,475,121,9,4,980,78,156
0,69.0,9.1,476,321,136,17,1,1,496,77,2234
0,49.9,6.5,239,39,57,106,36,1,248,31,515
1,22.0,8.1,16133,4755,7704,3288,338,48,19592,801,11205
1,29.8,7.8,196,62,91,40,1,2,213,20,31
0,99.0,9.8,14,9,2,1,1,1,12,4,151
1,20.0,8.6,2022,890,912,200,14,6,2444,179,6196
1,15.0,7.6,81890,15395,37834,26287,2047,327,105947,5381,49551
1,45.0,8.4,34,11,15,5,2,1,43,15,522
0,38.0,8.2,683,218,337,110,17,1,699,197,2268
0,38.0,8.1,139,29,85,23,1,1,167,28,1022
1,22.0,8.7,7142,3432,2839,779,78,14,8691,1917,18276
0,19.66,8.9,2907,1700,976,203,23,5,2723,1093,8580
1,45.0,8.4,35,20,6,6,2,1,37,10,277
0,36.0,8.0,6476,2043,3041,1225,116,51,7025,679,11313
1,29.8,7.8,47,10,14,17,5,1,54,10,40
1,29.0,8.4,31466,13279,12933,4563,534,157,35789,6653,61692
1,29.8,7.7,4681,1189,1934,1339,173,46,5352,1221,14809
0,36.0,7.5,3410,921,1327,965,143,54,3951,571,3908
1,45.0,8.5,264,124,108,24,7,1,279,47,425
0,28.0,7.5,35,14,8,7,5,1,37,10,168
0,49.8,7.6,85,16,18,42,8,1,92,13,181
1,29.8,7.5,3415,717,1435,1113,123,27,4022,485,8847
0,39.8,7.5,580,102,265,190,22,1,629,56,1733
0,29.8,7.4,411,77,168,144,17,5,528,79,398
0,68.0,8.6,3939,1791,1709,393,35,11,3873,623,4263
0,42.0,8.0,123,43,51,20,5,4,120,15,235
1,28.0,7.5,10329,2285,4353,3092,424,175,14344,1532,7263
0,20.0,7.5,1291,267,500,446,63,15,1651,227,3277
1,36.0,7.6,3941,772,1778,1230,130,31,5679,568,4335
0,56.0,7.3,328,107,134,71,11,5,354,23,123
0,38.0,7.7,2271,638,880,625,97,31,2749,575,9544
1,21.0,7.3,59,13,25,19,1,1,68,3,6
0,28.0,8.1,991,340,427,208,14,2,1240,121,2519
1,15.95,8.7,862,453,282,96,25,6,935,367,1292
0,36.0,7.0,834,180,297,275,50,32,918,62,1191
0,64.0,9.0,237397,157158,63860,13769,1661,949,307217,18074,152510
1,22.0,8.3,134,51,56,25,1,1,175,11,252
1,25.0,9.1,53465,34005,16360,2887,160,53,78814,3426,37017
0,15.99,7.8,164,48,67,40,8,1,214,48,868
0,42.0,7.4,1287,301,471,408,83,24,1400,261,4704
1,13.99,8.3,196,90,76,26,3,1,171,95,1514
0,35.0,8.3,529,247,200,72,7,3,570,20,230
1,39.0,8.2,3981,1382,1952,617,23,7,4564,210,2518
1,68.0,7.7,407,147,152,93,6,9,447,20,212
0,30.0,8.8,1535,821,562,135,10,7,1777,464,3372
1,32.0,9.0,5671,3540,1639,459,22,11,7109,218,1652
0,49.8,8.9,232,121,87,22,1,1,221,49,694
0,36.0,7.0,91,22,28,28,5,8,72,31,120
0,49.9,7.4,174,70,85,17,1,1,165,24,257
1,380.0,9.1,248,138,99,9,1,1,249,2,22
1,32.8,7.2,529,194,167,112,37,19,546,320,9350
0,39.8,6.7,184,63,48,59,8,6,181,19,404
0,22.0,7.7,5493,1456,2236,1461,247,93,6556,148,859
1,36.0,8.2,947,362,386,181,15,3,1084,76,1457
0,11.0,8.6,564,279,213,65,6,1,704,117,2568
1,39.0,8.1,1752,557,797,334,47,17,1898,347,5459
1,39.0,8.1,3431,1044,1574,725,75,13,3942,787,11965
1,78.0,8.3,1856,726,820,280,27,3,1830,418,3536
0,36.0,7.5,103,37,41,18,6,1,115,11,107
1,20.0,8.8,1928,1044,679,187,13,5,2498,301,2405
0,39.8,7.7,37,10,15,10,1,1,48,6,51
0,98.0,8.4,20140,8862,7936,2779,402,161,22809,14369,86163
0,22.0,8.0,53,31,12,8,1,1,54,19,247
1,35.0,7.5,1781,363,775,573,58,12,2449,298,2177
1,22.8,8.1,4632,1492,2187,852,74,27,6282,370,4040
1,38.0,8.1,4203,1296,2079,778,42,8,5818,642,5166
1,25.0,8.8,2904,1470,1148,270,14,2,3320,110,1713
0,69.0,7.3,284,59,115,90,14,6,287,75,1125
1,35.0,7.5,1282,236,570,428,43,5,1370,95,1327
0,39.8,7.7,833,240,340,193,50,10,906,181,4069
0,58.0,7.7,1889,476,845,484,64,20,2052,501,2639
1,39.0,8.0,4834,1518,2152,1039,96,29,7103,1184,13100
1,20.8,8.0,1494,519,573,335,53,14,1834,424,3885
0,98.0,9.2,20,12,5,1,1,1,19,4,179
0,36.0,7.8,2950,1071,1331,478,59,11,2944,189,2588
1,39.8,7.5,1064,234,452,328,39,11,1228,184,3041
0,36.0,7.0,382,83,123,118,35,23,411,57,1782
1,36.0,7.4,582,219,189,126,29,19,617,71,4936
1,45.0,5.2,721,337,218,100,28,38,720,42,497
0,59.0,6.8,31,9,7,13,1,1,34,6,81
1,49.9,9.2,194,79,74,39,1,1,182,15,120
1,42.0,7.4,736,133,298,270,30,5,833,93,1476
0,22.0,7.6,100,37,35,24,3,1,98,22,115
1,36.0,7.2,131,38,43,40,4,6,136,67,280
0,20.0,7.9,492,133,247,98,10,4,593,44,197
1,39.8,8.6,19960,10340,7326,1936,259,99,19903,3397,41718
0,58.0,7.4,18,6,4,4,1,3,15,7,26
0,39.8,7.8,388,102,157,104,17,8,428,107,1571
0,39.8,7.4,1066,182,474,364,39,7,1113,135,1791
1,45.0,6.8,79,28,16,27,6,2,90,11,37
0,15.0,7.4,66,21,22,14,8,1,79,9,298
0,29.8,8.0,757,254,309,160,28,6,832,184,4777
0,32.8,6.8,4284,904,1234,1449,445,252,4854,608,4136
1,29.0,5.5,3358,901,955,477,114,911,4085,124,695
1,488.0,6.9,734,199,196,210,57,72,806,297,1727
0,48.0,7.2,285,58,106,91,17,13,290,35,275
0,27.0,6.7,116,31,29,42,6,8,127,42,214
0,69.8,8.5,473,255,172,39,6,1,501,34,526
0,39.0,7.4,4597,963,1845,1500,234,55,4969,351,2610
1,12.95,8.1,125,53,40,27,3,2,144,22,301
0,24.0,8.1,10000,3844,3974,1832,250,100,11883,2562,19667
0,59.0,7.7,156,49,49,48,8,2,165,26,657
1,19.0,7.8,673,241,308,113,10,1,790,95,580
1,18.8,7.1,216,41,88,70,14,3,258,35,446
0,29.9,6.1,311,36,67,127,61,20,384,49,451
1,39.8,8.3,3127,1107,1602,378,31,9,3287,387,2532
1,39.8,8.2,15796,5566,6673,3146,332,79,17076,6008,38821
0,26.0,9.1,60,40,12,6,1,1,120,63,2412
1,29.8,7.2,783,258,222,179,58,66,876,170,1018
0,19.9,8.5,520,240,203,66,8,3,614,161,1017
0,29.8,8.6,2949,1587,926,360,53,23,3594,692,7649
0,39.8,7.7,2485,638,1115,626,84,22,2563,449,5736
1,23.8,8.7,18184,9840,6068,2022,200,54,23303,688,7541
0,16.8,6.5,5886,711,1600,2376,758,441,7731,413,2240
0,28.0,8.3,286,123,106,52,4,1,323,80,1329
0,28.0,7.1,139,53,30,41,12,3,159,34,92
1,20.0,8.4,48405,22003,21084,4884,338,96,61667,1389,20559
0,42.0,8.4,550,255,208,71,12,4,501,136,2681
0,38.9,6.6,219,43,86,66,14,10,232,21,90
0,25.0,8.2,39338,15956,15405,6602,943,432,49645,9605,50202
0,56.8,8.2,92,41,32,15,3,1,98,24,447
1,35.0,7.5,1671,439,635,461,100,36,1805,135,3503
0,36.8,4.8,36,8,9,6,1,12,35,6,25
0,22.0,8.2,584,249,197,101,25,12,619,150,2288
1,42.0,6.8,287,35,93,124,29,6,305,41,175
0,39.0,6.1,1354,237,341,510,195,71,1388,135,845
1,26.0,7.7,5041,1396,2113,1316,181,35,6398,981,7002
0,35.0,7.2,6248,1024,2462,2350,331,81,7150,505,3400
0,45.0,8.4,106,50,39,15,1,1,111,46,457
0,39.8,6.7,28,18,3,3,1,3,27,6,170
0,59.8,8.5,240,135,77,26,1,1,242,53,1062
0,45.0,8.3,268,103,102,51,11,1,277,33,1252
0,36.0,7.9,962,281,455,210,12,4,1010,70,1710
1,42.0,7.4,7762,1506,3245,2585,349,77,8664,977,14670
0,49.0,8.4,10344,4914,3776,1365,196,93,10761,2944,18413
0,58.0,8.2,553,351,130,59,7,6,547,44,268
0,24.95,8.3,4321,1550,2008,695,56,12,4553,1244,6506
1,38.0,5.7,568,108,125,193,67,75,532,116,344
0,36.0,6.2,2893,437,759,1150,385,162,2905,408,1571
1,23.99,9.0,108,54,38,11,3,2,89,52,451
0,59.9,8.7,75,57,14,2,1,1,54,29,530
0,19.8,8.4,14,5,4,3,1,1,11,3,97
1,39.0,9.0,9993,6500,2846,579,49,19,10838,941,25016
1,42.0,6.5,1188,147,333,522,126,60,1225,184,1070
1,46.0,8.3,2044,849,906,249,34,6,1882,560,20206
0,25.0,7.8,1457,396,616,383,52,10,1692,320,5709
0,29.0,8.5,5253,2669,1723,751,84,26,6285,1172,5749
0,59.0,6.6,434,203,83,101,34,13,428,50,223
0,48.0,8.0,275,78,140,50,6,1,294,33,397
0,20.0,7.1,335,68,135,105,20,7,400,30,395
1,35.0,6.3,2540,460,595,940,322,223,2671,780,6719
1,27.0,8.7,1403,680,584,126,9,4,1676,68,761
0,29.8,8.3,3186,1210,1286,605,66,19,3797,899,8740
1,68.0,9.1,2880,1894,815,155,11,5,2990,552,2683
0,35.0,6.7,130,34,41,37,12,6,125,36,205
1,25.0,8.1,11150,4007,4465,2310,290,78,13504,1264,11176
1,150.0,9.3,421,295,100,23,2,1,477,40,240
1,20.5,8.0,4810,1483,2220,992,96,19,6378,622,4168
0,88.0,7.4,1564,1018,332,177,20,17,1477,180,728
1,68.0,8.1,7162,2185,3438,1404,114,21,7601,880,6964
1,15.0,8.9,115,101,9,3,1,1,71,39,87
0,32.0,7.0,335,53,114,122,36,10,382,58,1911
0,1.3,7.9,2709,872,1195,542,73,27,3568,93,778
0,25.0,7.2,801,177,295,269,53,7,990,114,646
1,39.9,8.0,504,201,193,92,11,7,507,95,666
1,35.0,7.8,235,61,107,60,6,1,277,25,525
0,25.0,7.3,668,148,236,226,50,8,793,165,1913
0,19.9,7.5,58,10,25,19,3,1,64,28,165
1,29.8,7.5,8708,1975,3471,2645,487,130,10410,2020,7617
1,29.0,7.3,22926,3989,9446,7979,1146,366,27324,2573,21370
0,38.0,6.4,1226,132,375,515,159,45,1294,130,859
0,32.0,7.7,602,173,236,149,35,9,662,249,6103
0,36.0,7.5,4921,1083,2112,1373,206,147,5715,931,4689
1,54.0,8.5,2160,1197,718,212,25,8,2438,53,321
0,15.0,8.8,259,126,103,27,2,1,315,28,178
0,19.9,8.4,821,380,290,123,18,10,967,100,996
0,39.8,6.6,2115,461,580,721,226,127,2376,207,11062
0,49.8,7.8,87,29,41,14,1,2,86,10,379
0,38.0,6.4,152,30,42,44,26,10,172,14,75
1,36.0,7.8,67,35,19,11,1,1,61,10,604
0,32.0,6.4,1428,722,350,194,74,88,1328,167,454
1,38.0,8.6,354,200,107,32,12,3,344,139,3247
0,24.8,7.5,1311,408,433,388,63,19,1636,50,1093
0,36.0,7.4,2939,832,1073,782,179,73,3168,512,7354
0,16.0,8.7,5379,2811,1795,639,91,43,6364,1089,9272
1,45.0,8.1,2467,841,1069,474,51,32,2831,628,9151
0,56.0,8.5,508,274,228,4,1,1,512,1,7
0,39.8,7.3,2221,418,1012,703,73,15,2232,264,2585
0,36.0,4.9,238,27,20,72,62,57,262,28,310
0,29.8,8.0,131,75,21,10,6,19,175,15,122
1,26.0,8.3,475,197,179,85,7,7,491,65,657
0,49.0,7.8,40,24,12,2,1,1,45,8,255
0,39.8,6.6,19512,3606,5653,6472,2183,1598,21790,1847,17804
0,42.0,7.6,2587,698,1094,675,82,38,2837,214,6695
0,39.8,7.7,1577,415,641,421,72,28,1773,226,1028
0,45.0,8.8,201,120,64,14,2,1,209,24,821
0,25.0,8.7,85,44,22,14,4,1,87,30,210
0,35.0,7.4,358,64,151,114,20,9,413,92,296
1,48.0,7.9,222,122,66,28,4,2,200,56,286
1,25.0,9.1,219,148,58,11,1,1,219,53,399
0,59.8,8.3,418,152,175,79,10,2,397,85,1008
0,20.0,8.5,10470,4969,4195,1129,136,41,11568,1384,9105
1,39.8,7.3,14212,3155,6482,3923,525,127,14818,1510,4364
1,38.0,6.2,2324,393,614,872,255,190,2432,224,4894
1,48.0,8.3,1227,537,457,206,24,3,1350,336,3948
1,16.8,7.5,2347,556,979,658,110,44,3031,124,875
1,38.0,6.9,128,64,23,26,12,3,127,21,239
1,25.0,7.6,531,145,208,146,21,11,672,185,1708
